co_code,industry_type,incorporation_year,nse,year,sales,retained_profits,total_assets
94203,Glass & glassware,1946.0,HINDNATGLS,2006.0,4797.6,230.7,5777.3
94203,Glass & glassware,1946.0,HINDNATGLS,2007.0,5961.2,329.9,6191.3
94203,Glass & glassware,1946.0,HINDNATGLS,2008.0,11486.8,1521.6,15268.1
94203,Glass & glassware,1946.0,HINDNATGLS,2009.0,14390.0,975.3,17665.8
94203,Glass & glassware,1946.0,HINDNATGLS,2010.0,14518.9,1400.5,19742.1
94203,Glass & glassware,1946.0,HINDNATGLS,2011.0,16816.6,712.4,21764.7
94203,Glass & glassware,1946.0,HINDNATGLS,2012.0,20396.0,757.0,38672.8
94203,Glass & glassware,1946.0,HINDNATGLS,2013.0,19927.2,-1728.1,46521.5
94203,Glass & glassware,1946.0,HINDNATGLS,2014.0,19802.9,-2181.8,42486.2
94203,Glass & glassware,1946.0,HINDNATGLS,2015.0,21934.5,-2370.4,41278.2
94203,Glass & glassware,1946.0,HINDNATGLS,2016.0,21733.4,-1823.1,41494.7
94203,Glass & glassware,1946.0,HINDNATGLS,2017.0,20606.1,-1271.1,39438.1
94203,Glass & glassware,1946.0,HINDNATGLS,2018.0,19654.8,-2945.1,36597.2
94203,Glass & glassware,1946.0,HINDNATGLS,2019.0,23961.3,-1729.5,35893.0
94203,Glass & glassware,1946.0,HINDNATGLS,2020.0,22863.2,-1030.3,35103.4
94203,Glass & glassware,1946.0,HINDNATGLS,2021.0,18975.5,-3041.4,33228.1
94203,Glass & glassware,1946.0,HINDNATGLS,2022.0,20918.7,-3485.2,32240.9
146320,Glass & glassware,1985.0,MILTON,2003.0,201.1,2.8,144.9
146320,Glass & glassware,1985.0,MILTON,2004.0,266.0,1.9,156.2
146320,Glass & glassware,1985.0,MILTON,2005.0,277.3,0.8,173.8
146320,Glass & glassware,1985.0,MILTON,2006.0,236.9,1.0,174.7
146320,Glass & glassware,1985.0,MILTON,2007.0,202.0,-0.8,202.0
146320,Glass & glassware,1985.0,MILTON,2008.0,216.4,2.7,219.4
146320,Glass & glassware,1985.0,MILTON,2009.0,484.4,6.4,308.6
146320,Glass & glassware,1985.0,MILTON,2010.0,501.1,8.3,298.1
146320,Glass & glassware,1985.0,MILTON,2011.0,453.7,7.2,303.9
146320,Glass & glassware,1985.0,MILTON,2014.0,493.1,7.5,414.0
146320,Glass & glassware,1985.0,MILTON,2015.0,454.9,6.1,477.5
146320,Glass & glassware,1985.0,MILTON,2016.0,461.4,3.9,485.9
146320,Glass & glassware,1985.0,MILTON,2017.0,469.7,9.4,556.4
146320,Glass & glassware,1985.0,MILTON,2018.0,406.6,13.0,695.6
146320,Glass & glassware,1985.0,MILTON,2019.0,537.9,19.6,628.5
146320,Glass & glassware,1985.0,MILTON,2020.0,683.2,34.8,713.5
146320,Glass & glassware,1985.0,MILTON,2021.0,406.9,26.5,644.0
216277,Glass & glassware,1998.0,SEJALLTD,2003.0,170.2,5.3,198.1
216277,Glass & glassware,1998.0,SEJALLTD,2004.0,228.6,17.3,223.7
216277,Glass & glassware,1998.0,SEJALLTD,2005.0,280.6,22.9,238.4
216277,Glass & glassware,1998.0,SEJALLTD,2006.0,344.2,15.8,511.2
216277,Glass & glassware,1998.0,SEJALLTD,2007.0,438.7,21.3,1003.3
216277,Glass & glassware,1998.0,SEJALLTD,2008.0,619.8,28.5,2314.5
216277,Glass & glassware,1998.0,SEJALLTD,2009.0,539.8,22.6,4937.2
216277,Glass & glassware,1998.0,SEJALLTD,2010.0,477.3,21.9,7818.5
216277,Glass & glassware,1998.0,SEJALLTD,2011.0,420.5,-644.0,10733.1
216277,Glass & glassware,1998.0,SEJALLTD,2012.0,486.7,-526.4,3340.9
216277,Glass & glassware,1998.0,SEJALLTD,2013.0,664.5,-160.0,2987.5
216277,Glass & glassware,1998.0,SEJALLTD,2014.0,1282.9,-187.6,3033.4
216277,Glass & glassware,1998.0,SEJALLTD,2015.0,155.2,-619.3,2166.3
216277,Glass & glassware,1998.0,SEJALLTD,2016.0,155.1,-1211.4,1217.3
216277,Glass & glassware,1998.0,SEJALLTD,2017.0,53.1,-466.9,1901.7
216277,Glass & glassware,1998.0,SEJALLTD,2018.0,98.6,-74.7,1674.3
216277,Glass & glassware,1998.0,SEJALLTD,2019.0,85.4,-146.6,1521.7
216277,Glass & glassware,1998.0,SEJALLTD,2020.0,37.2,-215.0,1524.9
216277,Glass & glassware,1998.0,SEJALLTD,2021.0,100.2,-184.2,1506.2
216277,Glass & glassware,1998.0,SEJALLTD,2022.0,244.6,1469.6,765.6
265296,Glass & glassware,1982.0,VICTGLASS,2001.0,339.5,6.8,710.5
43681,Aluminium & aluminium products,1988.0,CENTEXT,2001.0,351.5,-57.6,283.0
43681,Aluminium & aluminium products,1988.0,CENTEXT,2002.0,364.2,-68.7,250.0
43681,Aluminium & aluminium products,1988.0,CENTEXT,2003.0,666.8,-50.5,240.4
43681,Aluminium & aluminium products,1988.0,CENTEXT,2004.0,753.6,105.5,203.8
43681,Aluminium & aluminium products,1988.0,CENTEXT,2005.0,829.1,11.3,245.2
43681,Aluminium & aluminium products,1988.0,CENTEXT,2006.0,967.8,58.0,349.9
43681,Aluminium & aluminium products,1988.0,CENTEXT,2007.0,1187.1,21.8,359.8
43681,Aluminium & aluminium products,1988.0,CENTEXT,2008.0,1170.3,24.5,372.3
43681,Aluminium & aluminium products,1988.0,CENTEXT,2009.0,1105.8,18.7,632.7
43681,Aluminium & aluminium products,1988.0,CENTEXT,2010.0,1329.6,44.1,844.2
43681,Aluminium & aluminium products,1988.0,CENTEXT,2011.0,1803.2,5.8,953.2
43681,Aluminium & aluminium products,1988.0,CENTEXT,2012.0,2136.7,32.0,975.6
43681,Aluminium & aluminium products,1988.0,CENTEXT,2013.0,2014.8,-0.2,1027.7
43681,Aluminium & aluminium products,1988.0,CENTEXT,2014.0,2150.3,-10.4,981.9
43681,Aluminium & aluminium products,1988.0,CENTEXT,2015.0,1965.0,14.4,958.4
43681,Aluminium & aluminium products,1988.0,CENTEXT,2016.0,1880.8,9.1,945.6
43681,Aluminium & aluminium products,1988.0,CENTEXT,2017.0,2021.9,13.5,1045.2
43681,Aluminium & aluminium products,1988.0,CENTEXT,2018.0,2427.4,37.1,1070.4
43681,Aluminium & aluminium products,1988.0,CENTEXT,2019.0,2551.8,40.3,1262.3
43681,Aluminium & aluminium products,1988.0,CENTEXT,2020.0,2313.3,37.0,1129.6
43681,Aluminium & aluminium products,1988.0,CENTEXT,2021.0,1873.3,21.8,1170.3
43681,Aluminium & aluminium products,1988.0,CENTEXT,2022.0,3224.6,61.7,1375.5
93902,Aluminium & aluminium products,1958.0,HINDALCO,2001.0,25864.5,5796.1,66647.4
93902,Aluminium & aluminium products,1958.0,HINDALCO,2002.0,26631.1,5854.8,74905.3
93902,Aluminium & aluminium products,1958.0,HINDALCO,2003.0,54990.2,4413.1,103009.8
93902,Aluminium & aluminium products,1958.0,HINDALCO,2004.0,68212.3,6668.0,114989.1
93902,Aluminium & aluminium products,1958.0,HINDALCO,2005.0,104651.7,11173.8,151239.6
93902,Aluminium & aluminium products,1958.0,HINDALCO,2006.0,124859.2,14083.0,189218.5
93902,Aluminium & aluminium products,1958.0,HINDALCO,2007.0,198821.9,23621.1,250277.1
93902,Aluminium & aluminium products,1958.0,HINDALCO,2008.0,209935.6,25954.6,309921.6
93902,Aluminium & aluminium products,1958.0,HINDALCO,2009.0,196951.0,19616.4,362701.4
93902,Aluminium & aluminium products,1958.0,HINDALCO,2010.0,205729.7,16144.1,419170.5
93902,Aluminium & aluminium products,1958.0,HINDALCO,2011.0,253522.0,18031.6,466727.8
93902,Aluminium & aluminium products,1958.0,HINDALCO,2012.0,283013.4,19020.3,557974.7
93902,Aluminium & aluminium products,1958.0,HINDALCO,2013.0,280912.3,13994.8,668004.4
93902,Aluminium & aluminium products,1958.0,HINDALCO,2014.0,304269.1,12059.7,741387.4
93902,Aluminium & aluminium products,1958.0,HINDALCO,2015.0,369000.3,6793.5,778511.2
93902,Aluminium & aluminium products,1958.0,HINDALCO,2016.0,367529.0,3284.1,841265.0
93902,Aluminium & aluminium products,1958.0,HINDALCO,2017.0,393934.5,13181.1,910587.5
93902,Aluminium & aluminium products,1958.0,HINDALCO,2018.0,434581.3,11453.2,874325.2
93902,Aluminium & aluminium products,1958.0,HINDALCO,2019.0,457620.0,8980.0,861800.0
93902,Aluminium & aluminium products,1958.0,HINDALCO,2020.0,402540.0,3040.0,849790.0
93902,Aluminium & aluminium products,1958.0,HINDALCO,2021.0,427140.0,7710.0,926640.0
93902,Aluminium & aluminium products,1958.0,HINDALCO,2022.0,676710.0,48400.0,1031220.0
98431,Aluminium & aluminium products,1960.0,IFL,2001.0,2852.4,-210.9,3971.1
98431,Aluminium & aluminium products,1960.0,IFL,2002.0,2454.6,-210.4,4087.6
98431,Aluminium & aluminium products,1960.0,IFL,2003.0,2878.0,-666.8,2844.1
98431,Aluminium & aluminium products,1960.0,IFL,2005.0,2422.4,-864.0,2585.6
98431,Aluminium & aluminium products,1960.0,IFL,2006.0,1909.3,-130.9,2500.4
98431,Aluminium & aluminium products,1960.0,IFL,2007.0,2369.4,-292.0,2347.9
98431,Aluminium & aluminium products,1960.0,IFL,2008.0,1926.6,-279.6,2149.8
98431,Aluminium & aluminium products,1960.0,IFL,2009.0,1090.4,-1488.2,1116.9
98659,Aluminium & aluminium products,1938.0,INDAL,2001.0,14153.4,846.5,14467.4
98659,Aluminium & aluminium products,1938.0,INDAL,2002.0,15263.4,886.3,16014.5
98659,Aluminium & aluminium products,1938.0,INDAL,2003.0,15239.0,1186.3,17345.7
98659,Aluminium & aluminium products,1938.0,INDAL,2004.0,17876.5,1321.5,19330.8
98659,Aluminium & aluminium products,1938.0,INDAL,2005.0,758.7,-15.5,443.4
98659,Aluminium & aluminium products,1938.0,INDAL,2006.0,729.7,-13.3,393.4
98659,Aluminium & aluminium products,1938.0,INDAL,2007.0,875.9,-24.6,398.6
135690,Aluminium & aluminium products,1973.0,MMP,2003.0,257.6,4.7,212.5
135690,Aluminium & aluminium products,1973.0,MMP,2004.0,257.9,4.2,218.4
135690,Aluminium & aluminium products,1973.0,MMP,2005.0,330.0,4.2,232.7
135690,Aluminium & aluminium products,1973.0,MMP,2006.0,332.8,2.3,252.5
135690,Aluminium & aluminium products,1973.0,MMP,2007.0,400.4,1.9,294.8
135690,Aluminium & aluminium products,1973.0,MMP,2008.0,321.3,-7.9,305.7
135690,Aluminium & aluminium products,1973.0,MMP,2009.0,460.6,11.5,311.8
135690,Aluminium & aluminium products,1973.0,MMP,2010.0,531.8,11.0,350.2
135690,Aluminium & aluminium products,1973.0,MMP,2011.0,631.6,8.2,442.2
135690,Aluminium & aluminium products,1973.0,MMP,2012.0,765.4,9.4,552.0
135690,Aluminium & aluminium products,1973.0,MMP,2013.0,1155.9,14.4,667.5
135690,Aluminium & aluminium products,1973.0,MMP,2014.0,1345.2,26.0,699.0
135690,Aluminium & aluminium products,1973.0,MMP,2015.0,1749.0,38.7,869.7
135690,Aluminium & aluminium products,1973.0,MMP,2016.0,2007.6,81.5,894.2
135690,Aluminium & aluminium products,1973.0,MMP,2017.0,2265.7,144.9,1061.3
135690,Aluminium & aluminium products,1973.0,MMP,2018.0,2494.1,153.7,1511.1
135690,Aluminium & aluminium products,1973.0,MMP,2019.0,2607.8,205.6,2129.3
135690,Aluminium & aluminium products,1973.0,MMP,2020.0,2419.8,192.9,2323.5
135690,Aluminium & aluminium products,1973.0,MMP,2021.0,2308.9,157.8,2714.3
171018,Aluminium & aluminium products,1994.0,PARAL,2001.0,298.6,7.2,174.9
171018,Aluminium & aluminium products,1994.0,PARAL,2002.0,326.2,11.3,260.9
171018,Aluminium & aluminium products,1994.0,PARAL,2003.0,435.4,20.6,310.8
171018,Aluminium & aluminium products,1994.0,PARAL,2004.0,586.5,32.3,381.9
171018,Aluminium & aluminium products,1994.0,PARAL,2005.0,750.1,47.6,571.4
171018,Aluminium & aluminium products,1994.0,PARAL,2006.0,1020.0,76.9,1149.6
171018,Aluminium & aluminium products,1994.0,PARAL,2007.0,1863.2,125.8,1848.0
171018,Aluminium & aluminium products,1994.0,PARAL,2008.0,2986.2,229.5,3573.0
171018,Aluminium & aluminium products,1994.0,PARAL,2009.0,4212.6,339.4,5295.7
171018,Aluminium & aluminium products,1994.0,PARAL,2010.0,6341.6,408.4,8069.1
171018,Aluminium & aluminium products,1994.0,PARAL,2011.0,9023.9,619.7,9885.7
171018,Aluminium & aluminium products,1994.0,PARAL,2012.0,13699.9,777.7,15763.7
173622,Aluminium & aluminium products,1990.0,ALICON,2001.0,178.4,6.4,173.2
173622,Aluminium & aluminium products,1990.0,ALICON,2002.0,175.5,5.4,199.4
173622,Aluminium & aluminium products,1990.0,ALICON,2003.0,226.8,5.4,246.7
173622,Aluminium & aluminium products,1990.0,ALICON,2004.0,351.1,15.9,397.0
173622,Aluminium & aluminium products,1990.0,ALICON,2005.0,756.2,52.1,804.5
173622,Aluminium & aluminium products,1990.0,ALICON,2006.0,1448.2,67.6,1315.3
173622,Aluminium & aluminium products,1990.0,ALICON,2007.0,2705.3,110.0,2574.7
173622,Aluminium & aluminium products,1990.0,ALICON,2008.0,3788.2,55.4,3370.1
173622,Aluminium & aluminium products,1990.0,ALICON,2009.0,3439.2,-115.1,3457.9
173622,Aluminium & aluminium products,1990.0,ALICON,2010.0,2383.5,121.2,1714.8
173622,Aluminium & aluminium products,1990.0,ALICON,2011.0,2902.4,133.5,2021.3
173622,Aluminium & aluminium products,1990.0,ALICON,2012.0,4224.2,202.4,2807.5
173622,Aluminium & aluminium products,1990.0,ALICON,2013.0,4876.8,186.7,2876.4
173622,Aluminium & aluminium products,1990.0,ALICON,2014.0,5005.7,129.1,3228.8
173622,Aluminium & aluminium products,1990.0,ALICON,2015.0,7263.2,163.0,4522.7
173622,Aluminium & aluminium products,1990.0,ALICON,2016.0,7797.3,163.3,4921.2
173622,Aluminium & aluminium products,1990.0,ALICON,2017.0,8076.2,177.6,5868.2
173622,Aluminium & aluminium products,1990.0,ALICON,2018.0,9588.5,265.7,7720.6
173622,Aluminium & aluminium products,1990.0,ALICON,2019.0,10825.3,400.5,8298.4
173622,Aluminium & aluminium products,1990.0,ALICON,2020.0,8578.5,65.3,8469.4
173622,Aluminium & aluminium products,1990.0,ALICON,2021.0,7336.5,-74.6,8623.5
173622,Aluminium & aluminium products,1990.0,ALICON,2022.0,9594.6,91.9,9381.5
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2001.0,2483.9,114.7,2553.1
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2002.0,2901.6,104.7,2488.8
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2003.0,3587.2,227.5,2842.6
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2004.0,5032.7,288.9,3793.7
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2005.0,6399.3,340.1,5199.4
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2006.0,7730.4,493.7,6275.4
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2007.0,9764.4,548.1,7349.1
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2008.0,5165.6,171.0,6177.4
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2009.0,5589.3,30.6,6723.4
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2010.0,5613.0,49.6,6414.3
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2011.0,8630.5,157.4,8280.0
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2012.0,10810.0,435.5,9614.7
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2013.0,10885.1,88.7,9561.6
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2014.0,12785.1,145.1,9879.6
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2015.0,14159.8,327.2,10135.2
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2016.0,15279.4,492.9,11484.2
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2017.0,15153.5,414.6,12736.5
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2018.0,16722.9,245.7,18518.5
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2019.0,18330.7,468.3,18025.4
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2020.0,13243.4,59.8,16716.1
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2021.0,11769.1,232.3,18392.4
240069,Aluminium & aluminium products,1962.0,SUNCLAYLTD,2022.0,17432.7,21876.7,42479.2
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2014.0,1815.6,25.1,2625.2
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2015.0,3065.9,-62.4,2440.7
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2016.0,2709.3,-50.4,2304.8
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2017.0,2438.5,-53.5,2236.4
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2018.0,2301.9,12.4,2243.4
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2019.0,2756.1,73.3,2560.5
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2020.0,2813.0,56.1,2683.5
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2021.0,2716.3,-32.5,3272.2
414625,Aluminium & aluminium products,2010.0,MANAKALUCO,2022.0,4362.2,74.6,3741.9
524804,Aluminium & aluminium products,2013.0,EUROBOND,2016.0,413.2,-23.3,525.0
524804,Aluminium & aluminium products,2013.0,EUROBOND,2017.0,866.2,13.5,607.6
524804,Aluminium & aluminium products,2013.0,EUROBOND,2018.0,788.4,17.7,708.5
524804,Aluminium & aluminium products,2013.0,EUROBOND,2019.0,1080.3,37.1,953.6
524804,Aluminium & aluminium products,2013.0,EUROBOND,2020.0,1428.2,38.5,1330.8
524804,Aluminium & aluminium products,2013.0,EUROBOND,2021.0,1423.9,36.1,1453.1
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2004.0,251.4,16.7,190.1
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2005.0,415.8,12.9,273.8
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2006.0,582.2,39.6,463.3
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2007.0,1017.0,91.1,1156.2
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2008.0,1445.3,157.6,1478.6
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2009.0,2052.5,128.8,1971.5
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2010.0,3045.2,254.0,2614.3
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2011.0,4367.7,306.6,3341.9
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2012.0,6222.1,368.2,4850.9
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2013.0,8987.6,562.4,5605.3
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2014.0,11706.7,729.4,7131.7
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2015.0,13684.9,636.2,10736.5
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2016.0,14681.6,638.8,12290.3
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2017.0,16481.3,1037.5,13213.9
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2018.0,18680.8,1110.9,14389.3
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2019.0,19157.0,1320.0,17959.0
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2020.0,20428.0,1768.0,19492.0
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2021.0,24863.0,3118.0,22271.0
23696,"Plastic tubes, pipes, fittings & sheets",1996.0,ASTRAL,2022.0,34433.0,3596.0,27624.0
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2001.0,958.1,8.5,923.4
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2002.0,1045.3,40.6,984.0
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2004.0,1490.3,50.4,1024.4
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2005.0,1390.1,90.5,1005.9
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2006.0,1373.1,41.1,1130.1
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2007.0,1424.6,52.2,1263.5
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2008.0,1411.7,2.6,1256.2
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2009.0,1737.3,10.4,1311.4
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2010.0,1779.6,12.0,1291.0
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2011.0,2034.1,51.3,1323.2
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2012.0,2112.3,48.5,1343.7
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2013.0,2422.1,44.9,1440.7
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2014.0,2658.9,29.5,1484.6
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2015.0,2774.1,46.8,1553.8
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2016.0,2626.3,30.8,1719.9
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2017.0,2559.9,72.8,1670.4
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2018.0,2549.7,17.7,1764.2
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2019.0,2690.8,12.9,1745.7
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2020.0,2894.5,80.1,1953.2
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2021.0,2968.7,202.2,2167.1
42306,"Plastic tubes, pipes, fittings & sheets",1946.0,CAPRIHANS,2022.0,3933.8,167.9,2748.2
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2001.0,229.8,-130.2,695.8
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2002.0,185.7,-48.4,662.6
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2003.0,243.2,-64.2,633.8
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2004.0,307.3,58.9,887.8
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2005.0,341.4,-86.8,778.0
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2006.0,172.3,-154.9,735.3
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2007.0,132.6,199.3,454.6
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2008.0,434.3,-56.4,479.4
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2009.0,623.1,-15.1,622.9
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2010.0,729.3,9.5,646.6
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2011.0,877.0,14.4,1161.0
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2012.0,1256.5,66.6,1187.2
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2013.0,1615.2,53.4,1527.3
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2014.0,1723.3,77.1,1720.7
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2015.0,1657.1,17.9,1647.7
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2016.0,2029.6,87.4,1838.2
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2017.0,2014.0,99.0,1996.5
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2018.0,2047.8,49.4,2108.0
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2019.0,2600.9,97.7,2369.6
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2020.0,2839.3,199.5,2842.2
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2021.0,2542.4,158.6,2889.5
64669,"Plastic tubes, pipes, fittings & sheets",1981.0,MAHEPC,2022.0,2119.3,-119.5,3020.7
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2001.0,6898.8,137.3,8854.6
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2002.0,4362.1,336.3,8616.3
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2003.0,7389.4,518.4,10458.0
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2004.0,8180.7,484.9,10763.6
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2005.0,9817.1,534.9,14101.6
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2006.0,8654.9,-1.2,14281.2
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2007.0,12081.0,263.4,14842.1
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2008.0,16350.2,276.5,17599.9
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2009.0,16988.0,-524.1,18885.5
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2010.0,15924.9,887.8,21814.7
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2011.0,21916.4,326.3,22407.2
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2012.0,23219.5,317.8,20838.1
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2013.0,24334.2,568.2,20038.5
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2014.0,27866.5,685.2,19406.8
73332,"Plastic tubes, pipes, fittings & sheets",1981.0,FINPIPE,2015.0,28271.0,180.0,18651.2
